wall_time_s,time_boot_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,active_gate
1781564390.571498,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.5747688,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.5870926,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.5983193,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.6071804,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.6200929,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.629236,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.6415603,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.6527083,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.663685,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.6730368,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.6854756,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.6945534,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
1781564390.7057903,110596,-159.19398498535156,-4.591181755065918,24.839008331298828,-1.096368432044983,0.5082141757011414,-0.1630926877260208,1.219386982035671,0.01218466181308031,-0.0030856130179017782,2.6868650913238525,6
