time_s,state,target_mode,waypoint_idx,path_idx,target_x,target_y,target_z,pos_x,pos_y,pos_z,error_x,error_y,error_z,horiz_dist,gate_dist,speed_cap,desired_vx,desired_vy,desired_vz,actual_vx,actual_vy,actual_vz,vel_error_fwd,vel_error_right,vel_error_z,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust,z_integral,yaw,target_yaw,yaw_err,saturated
1780790015.2738378,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,-0.5205468740314245,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,-0.0005462738918140531,0.6,0.0,0.3580820311047137,0.0,-3.1404426097869873,nan,nan,0
1780790015.2846975,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,-0.5205468740314245,nan,nan,nan,nan,nan,nan,0.0021616434678435326,-0.0005755832535214722,0.006702621001750231,nan,nan,nan,-0.0005462738918140531,0.6,0.0,0.3580820311047137,0.0,-3.1404426097869873,nan,nan,0
1780790015.2951562,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,-0.5205468740314245,nan,nan,nan,nan,nan,nan,0.0021616434678435326,-0.0005755832535214722,0.006702621001750231,nan,nan,nan,-0.0007086352561600506,0.6,0.0,0.3580820311047137,0.0,-3.1404638290405273,nan,nan,0
1780790015.3055086,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020600585266947746,nan,nan,-0.5206005852669477,nan,nan,nan,nan,nan,nan,0.0006926459027454257,-0.0001387896336382255,0.0015859674895182252,nan,nan,nan,-0.0007629215833730996,0.6,0.0,0.3580900877900422,0.0,-3.1405105590820312,nan,nan,0
1780790015.3160703,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0005859374650754035,6.83593752910383e-05,0.02036132849752903,nan,nan,-0.520361328497529,nan,nan,nan,nan,nan,nan,-0.009690608829259872,-3.553617716534063e-05,-0.02711622230708599,nan,nan,nan,-0.0006962039042264223,0.6,0.0,0.3580541992746294,0.0,-3.1404759883880615,nan,nan,0
1780790015.3268654,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0005859374650754035,6.83593752910383e-05,0.02036132849752903,nan,nan,-0.520361328497529,nan,nan,nan,nan,nan,nan,-0.009690608829259872,-3.553617716534063e-05,-0.02711622230708599,nan,nan,nan,-0.000631883624009788,0.5763451457023621,0.0,0.3580541992746294,0.0,-3.1404404640197754,nan,nan,0
1780790015.3375006,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.001171874930150807,5.859374869032763e-05,0.018706053495407104,nan,nan,-0.5187060534954071,nan,nan,nan,nan,nan,nan,-0.0459793284535408,-0.0010122398380190134,-0.11356562376022339,nan,nan,nan,-0.0005761200445704162,0.5523330569267273,0.0,0.3578059080243111,0.0,-3.1404504776000977,nan,nan,0
1780790015.3479214,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0021875000093132257,-9.765624781721272e-06,0.016572264954447746,nan,nan,-0.5165722649544477,nan,nan,nan,nan,nan,nan,-0.08450154215097427,-0.007605110760778189,-0.16425208747386932,nan,nan,nan,-0.0005261314800009131,0.5243687033653259,0.0,0.35748583974316717,0.0,-3.140437364578247,nan,nan,0
1780790015.3583431,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0021875000093132257,-9.765624781721272e-06,0.016572264954447746,nan,nan,-0.5165722649544477,nan,nan,nan,nan,nan,nan,-0.08450154215097427,-0.007605110760778189,-0.16425208747386932,nan,nan,nan,-0.0005554313538596034,0.4947960078716278,0.0,0.35748583974316717,0.0,-3.140416383743286,nan,nan,0
1780790015.3690755,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.004609374795109034,-0.00017578124243300408,0.01274902280420065,nan,nan,-0.5127490228042006,nan,nan,nan,nan,nan,nan,-0.145084947347641,-0.00784500315785408,-0.2152915894985199,nan,nan,nan,-0.0005080924020148814,0.44392868876457214,0.0,0.3569123534206301,0.0,-3.1404027938842773,nan,nan,0
