time_s,state,target_mode,waypoint_idx,path_idx,target_x,target_y,target_z,pos_x,pos_y,pos_z,error_x,error_y,error_z,horiz_dist,gate_dist,speed_cap,desired_vx,desired_vy,desired_vz,actual_vx,actual_vy,actual_vz,vel_error_fwd,vel_error_right,vel_error_z,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust,z_integral,yaw,target_yaw,yaw_err,saturated
1780805307.2814043,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020541992038488388,nan,nan,-0.5205419920384884,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,-0.0005424072733148932,0.6,0.0,0.3580812988057733,0.0,-3.14042329788208,nan,nan,0
1780805307.293845,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020541992038488388,nan,nan,-0.5205419920384884,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,-0.0005424072733148932,0.6,0.0,0.3580812988057733,0.0,-3.14042329788208,nan,nan,0
1780805307.3044894,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020600585266947746,nan,nan,-0.5206005852669477,nan,nan,nan,nan,nan,nan,0.0007997685461305082,-0.00015636715397704393,0.002055165823549032,nan,nan,nan,-0.0007183672278188169,0.6,0.0,0.3580900877900422,0.0,-3.1404504776000977,nan,nan,0
1780805307.3152895,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0005859374650754035,5.859374869032763e-05,0.020332030951976776,nan,nan,-0.5203320309519768,nan,nan,nan,nan,nan,nan,-0.010115381330251694,-5.7279557950096205e-05,-0.029471654444932938,nan,nan,nan,-0.0007739775464870036,0.6,0.0,0.35804980464279657,0.0,-3.140498161315918,nan,nan,0
1780805307.3255043,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0005859374650754035,5.859374869032763e-05,0.020332030951976776,nan,nan,-0.5203320309519768,nan,nan,nan,nan,nan,nan,-0.010115381330251694,-5.7279557950096205e-05,-0.029471654444932938,nan,nan,nan,-0.0006974509451538324,0.6,0.0,0.35804980464279657,0.0,-3.140465259552002,nan,nan,0
1780805307.3358598,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0013671874767169356,4.8828122089616954e-05,0.018320312723517418,nan,nan,-0.5183203127235174,nan,nan,nan,nan,nan,nan,-0.05172210559248924,-0.0008979981066659093,-0.12659981846809387,nan,nan,nan,-0.0006761533441022038,0.6,0.0,0.35774804690852763,0.0,-3.1404354572296143,nan,nan,0
1780805307.3462026,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0018749999580904841,2.9296874345163815e-05,0.017255859449505806,nan,nan,-0.5172558594495058,nan,nan,nan,nan,nan,nan,-0.07086008042097092,-0.0023047283757478,-0.1527629792690277,nan,nan,nan,-0.0002554960665293038,0.541651725769043,0.0,0.3575883789174259,0.0,-3.140394449234009,nan,nan,0
1780805307.3566754,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0018749999580904841,2.9296874345163815e-05,0.017255859449505806,nan,nan,-0.5172558594495058,nan,nan,nan,nan,nan,nan,-0.07086008042097092,-0.0023047283757478,-0.1527629792690277,nan,nan,nan,-7.0474120548169594e-06,0.5120916366577148,0.0,0.3575883789174259,0.0,-3.1403868198394775,nan,nan,0
1780805307.3675942,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0044140624813735485,-0.00010742187441792339,0.012919921427965164,nan,nan,-0.5129199214279652,nan,nan,nan,nan,nan,nan,-0.13995394110679626,-0.005612681154161692,-0.21435996890068054,nan,nan,nan,-0.00024945204495452344,0.4467622935771942,0.0,0.3569379882141948,0.0,-3.1403183937072754,nan,nan,0
1780805307.377848,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0044140624813735485,-0.00010742187441792339,0.012919921427965164,nan,nan,-0.5129199214279652,nan,nan,nan,nan,nan,nan,-0.13995394110679626,-0.005612681154161692,-0.21435996890068054,nan,nan,nan,-0.0003018194402102381,0.42199036478996277,0.0,0.3569379882141948,0.0,-3.1403093338012695,nan,nan,0
