sim_time_ns,tvec_x,tvec_y,tvec_z,roll,pitch,yaw,est_x,est_y,est_z,drone_x,drone_y,drone_z,matched_gate_id,mav_x,mav_y,mav_z,error_x,error_y,error_z,error_mag
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042099711100,0.38249016573530537,-0.07101938511580239,24.480489261000738,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.465238505691925,-0.4085110608360423,0.8887588979828258,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1672705949253235,-0.008608717086042272,2.3807169186103243,2.6514916176266943
1780859042134885800,0.3822803225030662,-0.032499347520506025,24.51399395446824,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.49724111126051,-0.40832509126997285,0.9285357815588239,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1992732004939093,-0.00842274751997285,2.4204938021863227,2.701317715212539
1780859042134885800,0.3822803225030662,-0.032499347520506025,24.51399395446824,0.00027869545738212764,0.31069597601890564,-3.1404316425323486,-24.49724111126051,-0.40832509126997285,0.9285357815588239,-0.00046874998952262104,6.83593752910383e-05,0.020541992038488388,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1992732004939093,-0.00842274751997285,2.4204938021863227,2.701317715212539
