frame_id,sim_time_ns,drone_x,drone_y,drone_z,roll,pitch,yaw
22,1781564269076432200,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
29,1781564269309034000,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
35,1781564269509141300,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
41,1781564269709471000,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
48,1781564269941975100,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
55,1781564270174230200,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
61,1781564270375839800,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
68,1781564270606945600,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
74,1781564270809041600,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
81,1781564271040785600,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
87,1781564271242619400,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
94,1781564271474991800,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
101,1781564271707561100,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
108,1781564271940409700,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
114,1781564272142577600,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
121,1781564272375886600,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
127,1781564272576132000,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
134,1781564272806838800,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026639652787707746,0.3106864392757416,-3.1404991149902344
140,1781564273009441500,-0.00046874998952262104,5.859374869032763e-05,0.02059081941843033,0.00035008921986445785,0.3106708228588104,-3.1404266357421875
147,1781564273240648500,-0.06761718541383743,-0.00021484374883584678,-0.0673828125,3.9941696741152555e-05,0.10473572462797165,-3.1404101848602295
153,1781564273442737200,-0.20261718332767487,-0.0005078124813735485,-0.33101561665534973,-9.58738019107841e-06,0.029402252286672592,-3.140410900115967
160,1781564273676009200,-0.37648436427116394,-0.000771484337747097,-0.6919091939926147,-0.002207227749750018,0.021906614303588867,3.1075539588928223
167,1781564273907577000,-0.5606250166893005,-0.0002929687325377017,-1.026332974433899,-0.0054727946408092976,0.05952322110533714,3.080301284790039
174,1781564274140686800,-0.7735155820846558,0.0010937500046566129,-1.321020483970642,-0.008135954849421978,0.09984873980283737,3.0681264400482178
180,1781564274342458600,-0.9936327934265137,0.002792968647554517,-1.5283252000808716,-0.010882209055125713,0.12739920616149902,3.0631942749023438
187,1781564274574318400,-1.2985546588897705,0.005419921595603228,-1.70034658908844,-0.015302523970603943,0.15022145211696625,3.0605037212371826
193,1781564274776071600,-1.6147656440734863,0.009111328050494194,-1.7848047018051147,-0.02021498791873455,0.16329215466976166,3.0595455169677734
200,1781564275008952400,-2.056640625,0.017353516072034836,-1.8125731945037842,-0.025505630299448967,0.15216182172298431,3.05964994430542
206,1781564275209057700,-2.4643359184265137,0.029550781473517418,-1.8136571645736694,-0.02755093201994896,0.12505030632019043,3.060328722000122
212,1781564275409109100,-2.9271483421325684,0.04950195178389549,-1.817568302154541,-0.027511512860655785,0.09977637976408005,3.0610923767089844
219,1781564275640977200,-3.5005078315734863,0.08326171338558197,-1.8351268768310547,-0.025236647576093674,0.07516396045684814,3.0621187686920166
