time_s,state,target_mode,waypoint_idx,path_idx,target_x,target_y,target_z,pos_x,pos_y,pos_z,error_x,error_y,error_z,horiz_dist,gate_dist,speed_cap,desired_vx,desired_vy,desired_vz,actual_vx,actual_vy,actual_vz,vel_error_fwd,vel_error_right,vel_error_z,desired_pitch,desired_roll,actual_pitch,actual_roll,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust,z_integral,yaw,target_yaw,yaw_err,saturated
1782966351.3023856,FLY,CV(age=78ms),1,0,8.263131164289213,5.478657543921878,-8.494671548297038,0.0,0.0,-0.5,8.263131164289213,5.478657543921878,-7.994671548297038,9.914384757604463,12.7361610498207,3.7097890785326575,3.6075146207215614,0.725221942887138,-12.296752257478321,15.25925001815619,3.0525517148518952,-12.327055287781352,-25.457105196912437,-5.273533573880898,0.030303030303031164,-0.28114544720861406,-0.45,0.0,0.0,-0.5,0.5,-0.5925948019998657,0.2775696357514539,-6.12182430364266e-06,-0.007118011552008419,0.5854767904478572,0.5925948019998657,1
1782966351.3134542,FLY,CV(age=103ms),1,0,8.263131164289213,5.478657543921878,-8.494671548297038,0.0,0.0,-0.5,8.263131164289213,5.478657543921878,-7.994671548297038,9.914384757604463,12.7361610498207,3.7097890785326575,3.5773139336664954,0.7227335403979245,-12.26644922717529,15.25925001815619,3.0525517148518952,-12.327055287781352,-21.389164019865415,-4.358636617335145,0.06060606060606233,-0.2813394024734335,-0.45,0.0,0.0,-0.5,0.5,-0.5897039827323542,0.2751331496786041,-1.836547291092798e-05,-0.004227192284496972,0.5854767904478572,0.5897039827323542,1
1782966351.32395,FLY,CV(age=114ms),1,0,8.263131164289213,5.478657543921878,-8.494671548297038,0.0,0.0,-0.5,8.263131164289213,5.478657543921878,-7.994671548297038,9.914384757604463,12.7361610498207,3.7097890785326575,3.5471132466114295,0.7202451379087109,-12.236146196872259,15.25925001815619,3.0525517148518952,-12.327055287781352,-18.546714367181227,-3.7376799473100166,0.09090909090909349,-0.28145763246370814,-0.44852159367720196,0.0,0.0,-0.5,0.5,-0.5879328243150104,0.2726905417814507,-3.673094582185596e-05,-0.0024560338671530957,0.5854767904478572,0.5879328243150104,1
1782966351.3347125,FLY,CV(age=125ms),1,0,8.263131164289213,5.478657543921878,-8.494671548297038,0.0,0.0,-0.5,8.263131164289213,5.478657543921878,-7.994671548297038,9.914384757604463,12.7361610498207,3.7097890785326575,3.5169125595563635,0.7177567354194974,-12.205843166569228,15.25925001815619,3.0525517148518952,-12.327055287781352,-16.572060548972473,-3.273188658769484,0.12121212121212466,-0.28168645711248996,-0.39278263905233807,0.0,0.0,-0.5,0.5,-0.5844852599366295,0.2702418120599936,-6.12182430364266e-05,0.0009915305112278006,0.5854767904478572,0.5844852599366295,1
1782966351.3458166,FLY,CV(age=136ms),1,0,8.263131164289213,5.478657543921878,-8.494671548297038,0.0,0.0,-0.5,8.263131164289213,5.478657543921878,-7.994671548297038,9.914384757604463,12.7361610498207,3.7097890785326575,3.4867118725012975,0.7152683329302838,-12.175540136266196,15.25925001815619,3.0525517148518952,-12.327055287781352,-15.204260530768314,-2.9198523629663304,0.15151515151515582,-0.2820054377013363,-0.35038228355595963,0.0,0.0,-0.5,0.5,-0.5796353882057059,0.2677869605142329,-9.18273645546399e-05,0.00584140224215135,0.5854767904478572,0.5796353882057059,1
1782966351.358001,FLY,CV(age=146ms),1,0,8.263131164289213,5.478657543921878,-8.494671548297038,0.0,0.0,-0.5,8.263131164289213,5.478657543921878,-7.994671548297038,9.914384757604463,12.7361610498207,3.7097890785326575,3.4565111854462316,0.7127799304410702,-12.145237105963165,15.25925001815619,3.0525517148518952,-12.327055287781352,-14.309578497282125,-2.367063802645234,0.18181818181818699,-0.28362002539040887,-0.28404765631742807,0.0,0.0,-0.5,0.5,-0.5542512933122503,0.26532598714416855,-0.00012855831037649585,0.03122549713560696,0.5854767904478572,0.5542512933122503,1
1782966351.3688402,FLY,CV(age=1ms),1,0,7.8357789545089185,0.21234565563113617,-1.5954651474515078,0.0,0.0,-0.5,7.8357789545089185,0.21234565563113617,-1.0954651474515078,7.838655656513449,12.7361610498207,3.7097890785326575,3.4271713409517996,0.705200539265725,-12.114934075660134,15.25925001815619,3.0525517148518952,-12.327055287781352,-13.690180262659744,-1.952726366187199,0.21212121212121815,-0.407617899759619,-0.23432716394246386,0.0,0.0,-0.5,0.5,0.02680300446256334,0.26285889194980055,-0.00017141108050199448,0.0538958689713156,0.02709286450875206,-0.02680300446256334,1
1782966351.3798606,FLY,CV(age=0ms),1,0,7.601967280834613,0.5349709147474642,-0.3796645769861797,0.0,0.0,-0.5,7.601967280834613,0.5349709147474642,0.12033542301382028,7.620767705323772,12.7361610498207,3.7097890785326575,3.397732403825472,0.6980156505109485,-12.084631045357103,15.25925001815619,3.0525517148518952,-12.327055287781352,-13.230696739315755,-1.8911016658748143,0.24242424242424931,-0.43855647575085654,-0.2269321999049777,0.0,0.0,-0.5,0.5,-0.01636099939439628,0.2603856749311289,-0.00022038567493113575,0.0538958689713156,0.070256868365712,0.01636099939439628,1
1782966351.390696,FLY,CV(age=1ms),1,0,7.601967280834613,0.5349709147474642,-0.3796645769861797,0.0,0.0,-0.5,7.601967280834613,0.5349709147474642,0.12033542301382028,7.620767705323772,12.7361610498207,3.7097890785326575,3.3682934666991446,0.690830761756172,-12.054328015054072,15.25925001815619,3.0525517148518952,-12.327055287781352,-12.96195964830699,-1.5110669070451894,0.2727272727272805,-0.4385562048228507,-0.18132802884542273,0.0,0.0,-0.5,0.5,0.009802474108835835,0.25790633608815366,-0.0002754820936639197,0.08005934247454771,0.070256868365712,-0.009802474108835835,1
1782966351.4015212,FLY,CV(age=2ms),1,0,7.585370451455972,0.7336590030009577,-0.3796645769861797,0.0,0.0,-0.5,7.585370451455972,0.7336590030009577,0.12033542301382028,7.620767705323772,12.7361610498207,3.7097890785326575,3.3387961780039443,0.683889320610533,-12.02402498475104,15.25925001815619,3.0525517148518952,-12.327055287781352,-12.766852653212055,-1.3501678758454827,0.30303030303031164,-0.4385561009692045,-0.16202014510145793,0.0,0.0,-0.5,0.5,-0.005505060688713481,0.2554208754208747,-0.00033670033670034626,0.09091528118023051,0.09642034186894409,0.005505060688713481,1
1782966351.4130301,FLY,CV(age=1ms),1,0,7.576959081833064,0.8159604713055608,-0.3796645769861797,0.0,0.0,-0.5,7.576959081833064,0.8159604713055608,0.12033542301382028,7.620767705323772,12.7361610498207,3.7097890785326575,3.309275105653068,0.677049734892035,-11.99372195444801,15.25925001815619,3.0525517148518952,-12.327055287781352,-12.631572142216255,-1.3064800374061312,0.3333333333333428,-0.43855635962286843,-0.15677760448873573,0.0,0.0,-0.5,0.5,-0.013933232915857907,0.25292929292929217,-0.00040404040404041553,0.09334304765876889,0.10727628057462688,0.013933232915857907,1
1782966351.4238594,FLY,CV(age=12ms),1,0,7.576959081833064,0.8159604713055608,-0.3796645769861797,0.0,0.0,-0.5,7.576959081833064,0.8159604713055608,0.12033542301382028,7.620767705323772,12.7361610498207,3.7097890785326575,3.2797540333021917,0.670210149173537,-11.963418924144978,15.25925001815619,3.0525517148518952,-12.327055287781352,-12.543406022800285,-1.300847493113059,0.36363636363637397,-0.4385563667928221,-0.15610169917356706,0.0,0.0,-0.5,0.5,-0.014095249402979348,0.250431588613406,-0.00047750229568412745,0.09318103117164744,0.10727628057462688,0.014095249402979348,1
1782966351.4346693,FLY,CV(age=22ms),1,0,7.576959081833064,0.8159604713055608,-0.3796645769861797,0.0,0.0,-0.5,7.576959081833064,0.8159604713055608,0.12033542301382028,7.620767705323772,12.7361610498207,3.7097890785326575,3.2502329609513154,0.6633705634550391,-11.933115893841947,15.25925001815619,3.0525517148518952,-12.327055287781352,-12.488928332683717,-1.3150406043101939,0.39393939393940514,-0.4385564355943924,-0.15780487251722325,0.0,0.0,-0.5,0.5,-0.015564399230459713,0.24792776247321616,-0.0005570860116314821,0.09171188134416708,0.10727628057462688,0.015564399230459713,1
1782966351.4454455,FLY,CV(age=33ms),1,0,7.576959081833064,0.8159604713055608,-0.3796645769861797,0.0,0.0,-0.5,7.576959081833064,0.8159604713055608,0.12033542301382028,7.620767705323772,12.7361610498207,3.7097890785326575,3.220711888600439,0.6565309777365411,-11.902812863538916,15.25925001815619,3.0525517148518952,-12.327055287781352,-12.46054108908853,-1.31905740184741,0.4242424242424363,-0.43855645860404036,-0.15828688822168918,0.0,0.0,-0.5,0.5,-0.016025697931328686,0.24541781450872266,-0.0006427915518824793,0.0912505826432981,0.10727628057462688,0.016025697931328686,1
1782966351.456296,FLY,CV(age=44ms),1,0,7.576959081833064,0.8159604713055608,-0.3796645769861797,0.0,0.0,-0.5,7.576959081833064,0.8159604713055608,0.12033542301382028,7.620767705323772,12.7361610498207,3.7097890785326575,3.191190816249563,0.6496913920180432,-11.872509833235885,15.25925001815619,3.0525517148518952,-12.327055287781352,-12.447960008605175,-1.3391360610761511,0.45454545454546746,-0.438556544270067,-0.16069632732913813,0.0,0.0,-0.5,0.5,-0.017637331112900778,0.2429017447199255,-0.0007346189164371192,0.08963894946172601,0.10727628057462688,0.017637331112900778,1
1782966351.466858,FLY,CV(age=55ms),1,0,7.576959081833064,0.8159604713055608,-0.3796645769861797,0.0,0.0,-0.5,7.576959081833064,0.8159604713055608,0.12033542301382028,7.620767705323772,12.7361610498207,3.7097890785326575,3.1616697438986865,0.6428518062995452,-11.842206802932854,15.25925001815619,3.0525517148518952,-12.327055287781352,-12.452865228026965,-1.310245821524532,0.48484848484849863,-0.43855641869490697,-0.15722949858294386,0.0,0.0,-0.5,0.5,-0.015216689132968142,0.2403795531068247,-0.0008325681052954017,0.09205959144165865,0.10727628057462688,0.015216689132968142,1
1782966351.4775703,FLY,CV(age=65ms),1,0,7.576959081833064,0.8159604713055608,-0.3796645769861797,0.0,0.0,-0.5,7.576959081833064,0.8159604713055608,0.12033542301382028,7.620767705323772,12.7361610498207,3.7097890785326575,3.13214867154781,0.6360122205810472,-11.811903772629822,15.25925001815619,3.0525517148518952,-12.327055287781352,-12.463062761989134,-1.3123468466067292,0.5151515151515298,-0.43855641869490697,-0.15748162159280749,0.0,0.0,-0.5,0.5,-0.015216689132968142,0.23785123966942032,-0.0009366391184573269,0.09205959144165865,0.10727628057462688,0.015216689132968142,1
1782966351.4882677,FLY,CV(age=76ms),1,0,7.576959081833064,0.8159604713055608,-0.3796645769861797,0.0,0.0,-0.5,7.576959081833064,0.8159604713055608,0.12033542301382028,7.620767705323772,12.7361610498207,3.7097890785326575,3.102627599196934,0.6291726348625493,-11.781600742326791,15.25925001815619,3.0525517148518952,-12.327055287781352,-12.478838334689975,-1.318554411140698,0.545454545454561,-0.43855643232727815,-0.15822652933688375,0.0,0.0,-0.5,0.5,-0.01549778629901466,0.23531680440771224,-0.001046831955922895,0.09177849427561213,0.10727628057462688,0.01549778629901466,1
1782966351.4990642,FLY,CV(age=87ms),1,0,7.576959081833064,0.8159604713055608,-0.3796645769861797,0.0,0.0,-0.5,7.576959081833064,0.8159604713055608,0.12033542301382028,7.620767705323772,12.7361610498207,3.7097890785326575,3.0731065268460576,0.6223330491440513,-11.75129771202376,15.25925001815619,3.0525517148518952,-12.327055287781352,-12.499122826527707,-1.3219067104927982,0.5757575757575921,-0.4385564332195276,-0.15862880525913578,0.0,0.0,-0.5,0.5,-0.015516006698526486,0.23277624732170055,-0.0011631466176921055,0.0917602738761003,0.10727628057462688,0.015516006698526486,1
