time_s,state,target_mode,waypoint_idx,path_idx,target_x,target_y,target_z,pos_x,pos_y,pos_z,error_x,error_y,error_z,horiz_dist,gate_dist,speed_cap,desired_vx,desired_vy,desired_vz,actual_vx,actual_vy,actual_vz,vel_error_fwd,vel_error_right,vel_error_z,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust,z_integral,yaw,target_yaw,yaw_err,saturated
1780786884.8576472,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,-0.5205468740314245,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,-0.0005255354917608202,0.6,0.0,0.3580820311047137,0.0,-3.1405029296875,nan,nan,0
1780786884.8704138,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020600585266947746,nan,nan,-0.5206005852669477,nan,nan,nan,nan,nan,nan,-0.00013302445586305112,-0.00042333683813922107,0.0015174626605585217,nan,nan,nan,-0.0005255354917608202,0.6,0.0,0.3580900877900422,0.0,-3.1405029296875,nan,nan,0
1780786884.8806722,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0005078124813735485,4.8828122089616954e-05,0.020512694492936134,nan,nan,-0.5205126944929361,nan,nan,nan,nan,nan,nan,-0.004690245259553194,-0.0003378948604222387,-0.012416553683578968,nan,nan,nan,-0.0006632881122641265,0.6,0.0,0.35807690417394045,0.0,-3.140576124191284,nan,nan,0
1780786884.8912473,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0005859374650754035,4.8828122089616954e-05,0.020244140177965164,nan,nan,-0.5202441401779652,nan,nan,nan,nan,nan,nan,-0.012757640331983566,-0.00018253552843816578,-0.037036679685115814,nan,nan,nan,-0.0006068762741051614,0.6,0.0,0.3580366210266948,0.0,-3.1405985355377197,nan,nan,0
1780786884.901629,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0005859374650754035,4.8828122089616954e-05,0.020244140177965164,nan,nan,-0.5202441401779652,nan,nan,nan,nan,nan,nan,-0.012757640331983566,-0.00018253552843816578,-0.037036679685115814,nan,nan,nan,-0.0004266924224793911,0.5763048529624939,0.0,0.3580366210266948,0.0,-3.1405580043792725,nan,nan,0
1780786884.9119806,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.001171874930150807,1.9531249563442543e-05,0.018691405653953552,nan,nan,-0.5186914056539536,nan,nan,nan,nan,nan,nan,-0.045767221599817276,-0.0034587394911795855,-0.114686980843544,nan,nan,nan,-0.00016755305114202201,0.5524234175682068,0.0,0.35780371084809304,0.0,-3.140576124191284,nan,nan,0
1780786884.9226193,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0021875000093132257,-0.0001367187505820766,0.016542969271540642,nan,nan,-0.5165429692715406,nan,nan,nan,nan,nan,nan,-0.0829009860754013,-0.013239209540188313,-0.1652633249759674,nan,nan,nan,0.00010120012302650139,0.5243846774101257,0.0,0.3574814453907311,0.0,-3.14058256149292,nan,nan,0
1780786884.9331515,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0021875000093132257,-0.0001367187505820766,0.016542969271540642,nan,nan,-0.5165429692715406,nan,nan,nan,nan,nan,nan,-0.0829009860754013,-0.013239209540188313,-0.1652633249759674,nan,nan,nan,0.00010120012302650139,0.5243846774101257,0.0,0.3574814453907311,0.0,-3.14058256149292,nan,nan,0
1780786884.9438372,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.006054687313735485,-0.0004980468656867743,0.010610351338982582,nan,nan,-0.5106103513389826,nan,nan,nan,nan,nan,nan,-0.16938523948192596,-0.013160341419279575,-0.24560467898845673,nan,nan,nan,-0.00025260233087465167,0.4151706397533417,0.0,0.3565915527008474,0.0,-3.1405482292175293,nan,nan,0
1780786884.9545043,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0073828124441206455,-0.0005859374650754035,0.00872070249170065,nan,nan,-0.5087207024917006,nan,nan,nan,nan,nan,nan,-0.18929457664489746,-0.013151602819561958,-0.2720317542552948,nan,nan,nan,-0.00034233901533298194,0.3949286639690399,0.0,0.3563081053737551,0.0,-3.1405422687530518,nan,nan,0
