frame_id,sim_time_ns,drone_x,drone_y,drone_z,roll,pitch,yaw
0,1781801492122942800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026014557806774974,0.31069502234458923,-3.1405231952667236
25,1781801492698775500,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
31,1781801492899225800,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
38,1781801493130290700,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
44,1781801493331770200,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
50,1781801493532007400,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
57,1781801493765073600,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
63,1781801493965349600,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
70,1781801494198378500,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
77,1781801494430112000,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
83,1781801494631594400,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
89,1781801494831868700,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
96,1781801495064925200,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
102,1781801495265034300,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
109,1781801495498325000,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
116,1781801495730154700,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
122,1781801495931964600,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
129,1781801496164859300,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
135,1781801496365013000,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
142,1781801496599138200,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.00026495629572309554,0.31069502234458923,-3.1404943466186523
149,1781801496831703900,-0.05269531160593033,-0.00044921872904524207,-0.05781249701976776,0.00010524257231736556,0.10857867449522018,-3.140413999557495
156,1781801497065486400,-0.19062499701976776,-0.0011132812360301614,-0.3632568418979645,2.40889912674902e-05,0.022009490057826042,-3.1404190063476562
163,1781801497298358300,-0.3346875011920929,-0.0017578124534338713,-0.6945409774780273,0.0004973963950760663,-0.021741030737757683,-3.1230218410491943
170,1781801497531672300,-0.4869921803474426,-0.002968749962747097,-0.9764501452445984,0.0021771721076220274,0.0016949176788330078,-3.07071852684021
176,1781801497731678600,-0.6163671612739563,-0.004628906026482582,-1.1232421398162842,0.006138807628303766,0.06285273283720016,-3.009843587875366
183,1781801497965041000,-0.7718749642372131,-0.005332031287252903,-1.2007958889007568,0.007222004234790802,0.10011874884366989,-2.9463295936584473
190,1781801498197498100,-0.9941015243530273,-0.0006054687546566129,-1.171176791191101,-0.0013006904628127813,0.20750975608825684,-2.970552682876587
196,1781801498398474300,-1.2389843463897705,0.01335937436670065,-1.0497997999191284,0.007938782684504986,0.29482731223106384,-3.0201282501220703
203,1781801498631750800,-1.610390543937683,0.03769531100988388,-0.8732079863548279,0.02948845364153385,0.32844278216362,-3.0456178188323975
210,1781801498864715200,-2.2338671684265137,0.06548827886581421,-0.6753027439117432,0.047769516706466675,0.3273390531539917,-3.0588014125823975
216,1781801499064912800,-2.8959765434265137,0.07607422024011612,-0.5505957007408142,0.07631415128707886,0.30869123339653015,-2.977834939956665
222,1781801499265075100,-3.63671875,0.07110351324081421,-0.5054003596305847,0.064809150993824,0.3028514087200165,-2.981947898864746
229,1781801499498182700,-4.592617034912109,0.052177734673023224,-0.4581396281719208,0.05544329807162285,0.31218668818473816,-3.0300402641296387
235,1781801499698806400,-5.540507793426514,0.022871093824505806,-0.3882372975349426,0.05115419998764992,0.23543570935726166,-3.042407989501953
242,1781801499927749400,-6.659804344177246,-0.027011718600988388,-0.34958982467651367,0.0393800251185894,0.2113410085439682,-3.042619466781616
248,1781801500131755600,-7.769218444824219,-0.08790038526058197,-0.33253905177116394,0.034444279968738556,0.19127140939235687,-3.04075288772583
255,1781801500365081400,-9.025429725646973,-0.16806639730930328,-0.3243652284145355,0.03113379515707493,0.1761387437582016,-3.037757635116577
