time_s,state,target_mode,waypoint_idx,path_idx,target_x,target_y,target_z,pos_x,pos_y,pos_z,error_x,error_y,error_z,horiz_dist,gate_dist,speed_cap,desired_vx,desired_vy,desired_vz,actual_vx,actual_vy,actual_vz,vel_error_fwd,vel_error_right,vel_error_z,desired_pitch,desired_roll,actual_pitch,actual_roll,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust,z_integral,yaw,target_yaw,yaw_err,saturated
1781801493.6211443,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31069502234458923,0.00026495629572309554,0.0,0.0,0.0,0.0,0.0,-3.1404943466186523,nan,nan,0
1781801493.6339393,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31069502234458923,0.00026495629572309554,0.0,0.0,0.0,0.0,0.0,-3.1404943466186523,nan,nan,0
1781801493.6442537,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31069502234458923,0.00026495629572309554,0.0,0.0,0.0,0.0,0.0,-3.1404943466186523,nan,nan,0
1781801493.654967,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31069502234458923,0.00026495629572309554,0.0,0.0,0.0,0.0,0.0,-3.1404943466186523,nan,nan,0
1781801493.6654203,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31069502234458923,0.00026495629572309554,0.0,0.0,0.0,0.0,0.0,-3.1404943466186523,nan,nan,0
1781801493.6759953,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31069502234458923,0.00026495629572309554,0.0,0.0,0.0,0.0,0.0,-3.1404943466186523,nan,nan,0
1781801493.6867359,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31069502234458923,0.00026495629572309554,0.0,0.0,0.0,0.0,0.0,-3.1404943466186523,nan,nan,0
1781801493.6972444,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31069502234458923,0.00026495629572309554,0.0,0.0,0.0,0.0,0.0,-3.1404943466186523,nan,nan,0
1781801493.70749,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31069502234458923,0.00026495629572309554,0.0,0.0,0.0,0.0,0.0,-3.1404943466186523,nan,nan,0
1781801493.7180948,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31069502234458923,0.00026495629572309554,0.0,0.0,0.0,0.0,0.0,-3.1404943466186523,nan,nan,0
