time_s,state,target_mode,waypoint_idx,path_idx,target_x,target_y,target_z,pos_x,pos_y,pos_z,error_x,error_y,error_z,horiz_dist,gate_dist,speed_cap,desired_vx,desired_vy,desired_vz,actual_vx,actual_vy,actual_vz,vel_error_fwd,vel_error_right,vel_error_z,desired_pitch,desired_roll,actual_pitch,actual_roll,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust,z_integral,yaw,target_yaw,yaw_err,saturated
1780857619.237038,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.2492378,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.2599292,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.2703586,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.2807593,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.2910054,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.301376,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.311729,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.3224206,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.3330345,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.343346,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.3537657,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.364336,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.375051,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.3855746,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.3961034,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.4065664,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.417084,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.4276156,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.4382923,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.4488049,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.4594383,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.4701586,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.4807954,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.4913123,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.5018878,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.512502,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.5227659,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.53339,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.5439806,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.5546021,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.5651639,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.5761926,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.586421,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
1780857619.5966442,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106996715068817,0.00025111911236308515,0.0,0.0,0.0,0.0,0.0,-3.1405420303344727,nan,nan,0
