time_s,leg_idx,leg_name,phase,frac,target_x,target_y,target_z,target_yaw,pos_x,pos_y,pos_z,yaw,error_x,error_y,error_z,horiz_dist,yaw_err,desired_vx,desired_vy,desired_vz,actual_vx,actual_vy,actual_vz,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust,settled
1780857622.7454963,0,stare,settling,0.0,-11.299735868227643,-0.19392211802088768,-1.4919580206274987,-3.1244267917564894,-0.23988281190395355,6.83593752910383e-05,-0.41185057163238525,-3.140441656112671,-11.05985305632369,-0.19399047739617872,-1.0801074489951135,11.06155422772012,0.01601486435618149,-0.7531345966881908,-0.0003568990739555869,-1.5779650846420616,-0.7399742603302002,0.00015224053640849888,-1.6025816202163696,0.0002672192364896787,0.03545592392323844,-0.024022296534272236,0.27808870174255546,0
1780857622.756511,0,stare,settling,0.0,-11.299735868227643,-0.19392211802088768,-1.4919580206274987,-3.1244267917564894,-0.24503906071186066,6.83593752910383e-05,-0.4230078160762787,-3.140441656112671,-11.054696807515782,-0.19399047739617872,-1.06895020455122,11.056398772268484,0.01601486435618149,-0.7676791421590211,-0.0008626309981716588,-1.5576377524937501,-0.7424451112747192,0.00015553874254692346,-1.6086798906326294,0.00048809910401864724,0.024889632619321207,-0.024022296534272236,0.27594961798685164,0
1780857622.7676141,0,stare,settling,0.0,-11.299735868227643,-0.19392211802088768,-1.4919580206274987,-3.1244267917564894,-0.26468750834465027,6.83593752910383e-05,-0.4653564393520355,-3.140406370162964,-11.035048359882992,-0.19399047739617872,-1.0266015812754632,11.036753354600107,0.01597957840647446,-0.7820266857784194,-0.0013624315870477963,-1.5371707499906764,-0.7454258799552917,0.00015966143109835684,-1.6003265380859375,0.0006697684366547227,0.019040265853018108,-0.02396936760971169,0.2749636159381454,0
1780857622.7780702,0,stare,settling,0.0,-11.299735868227643,-0.19392211802088768,-1.4919580206274987,-3.1244267917564894,-0.26988279819488525,6.83593752910383e-05,-0.4764062464237213,-3.1401524543762207,-11.029853070032758,-0.19399047739617872,-1.0155517742037774,11.03155886771364,0.015725662619731295,-0.7963224747088079,-0.001860676711445536,-1.516667526569619,-0.7469404935836792,0.00016112027515191585,-1.58126962184906,0.0008046434359630681,0.011587786025489998,-0.023588493929596943,0.2748279334043184,0
1780857622.7884445,0,stare,settling,0.0,-11.299735868227643,-0.19392211802088768,-1.4919580206274987,-3.1244267917564894,-0.26988279819488525,6.83593752910383e-05,-0.4764062464237213,-3.139667510986328,-11.029853070032758,-0.19399047739617872,-1.0155517742037774,11.03155886771364,0.015240719229838717,-0.8106182636391964,-0.0023589218358432756,-1.4961643031485616,-0.7469404935836792,0.00016112027515191585,-1.58126962184906,0.000894685382218721,0.004595851056211162,-0.022861078844758076,0.27316596632839957,0
1780857622.7989197,0,stare,settling,0.0,-11.299735868227643,-0.19392211802088768,-1.4919580206274987,-3.1244267917564894,-0.2795703113079071,6.83593752910383e-05,-0.4968847632408142,-3.139317035675049,-11.020165556919736,-0.19399047739617872,-0.9950732573866845,11.021872853886515,0.01489024391855942,-0.8248149529954236,-0.002854190904538637,-1.475592265819401,-0.7475959658622742,0.00016122050874400884,-1.570509433746338,0.000986627458719025,-0.0003119767954628261,-0.02233536587783913,0.27236020147611156,0
1780857622.809445,0,stare,settling,0.0,-11.299735868227643,-0.19392211802088768,-1.4919580206274987,-3.1244267917564894,-0.2983984351158142,6.83593752910383e-05,-0.5357421636581421,-3.1389200687408447,-11.001337433111829,-0.19399047739617872,-0.9562158569693566,11.00304765156036,0.014493276984355319,-0.8388226072222978,-0.003343803247914284,-1.454890915553934,-0.7499011158943176,0.0001559120137244463,-1.5277595520019531,0.0010605792672142703,-0.003869504226099399,-0.02173991547653298,0.27410802251123945,0
1780857622.820006,0,stare,settling,0.0,-11.299735868227643,-0.19392211802088768,-1.4919580206274987,-3.1244267917564894,-0.2983984351158142,6.83593752910383e-05,-0.5357421636581421,-3.1382179260253906,-11.001337433111829,-0.19399047739617872,-0.9562158569693566,11.00304765156036,0.013791134268901217,-0.8528302614491721,-0.003833415591289931,-1.434189565288467,-0.7499011158943176,0.0001559120137244463,-1.5277595520019531,0.0010875061244400947,-0.008763260113377122,-0.020686701403351826,0.2724315096626007,0
1780857622.8309064,0,stare,settling,0.0,-11.299735868227643,-0.19392211802088768,-1.4919580206274987,-3.1244267917564894,-0.3035937547683716,6.83593752910383e-05,-0.5462744235992432,-3.1377696990966797,-10.996142113459271,-0.19399047739617872,-0.9456835970282556,10.997853139804738,0.01334290734019028,-0.8667851603528706,-0.00432145357249679,-1.4134525786337853,-0.7505020499229431,0.00015249222633428872,-1.5163655281066895,0.0011366222133863263,-0.012577397630268598,-0.02001436101028542,0.271662863847471,0
1780857622.8417585,0,stare,settling,0.0,-11.299735868227643,-0.19392211802088768,-1.4919580206274987,-3.1244267917564894,-0.3140625059604645,6.83593752910383e-05,-0.5671240091323853,-3.1369001865386963,-10.985673362267178,-0.19399047739617872,-0.9248340114951135,10.987386018873963,0.012473394782206881,-0.8806342589010875,-0.004806343266091339,-1.3926447110979991,-0.7517154812812805,0.00014242567704059184,-1.496291160583496,0.0011116755179726473,-0.015902358111990422,-0.018710092173310322,0.27158288492467725,0
