time_s,state,target_mode,waypoint_idx,path_idx,target_x,target_y,target_z,pos_x,pos_y,pos_z,error_x,error_y,error_z,horiz_dist,gate_dist,speed_cap,desired_vx,desired_vy,desired_vz,actual_vx,actual_vy,actual_vz,vel_error_fwd,vel_error_right,vel_error_z,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust,z_integral,yaw,target_yaw,yaw_err,saturated
1780808500.1186829,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,-0.5205468740314245,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,-0.0005275225848890841,0.4,0.0,0.3580820311047137,0.0,-3.1405019760131836,nan,nan,0
1780808500.1309478,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,nan,nan,-0.5205468740314245,nan,nan,nan,nan,nan,nan,0.0023930203169584274,-0.000467278208816424,0.0065875123254954815,nan,nan,nan,-0.0005275225848890841,0.4,0.0,0.3580820311047137,0.0,-3.1405019760131836,nan,nan,0
1780808500.1414094,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0005078124813735485,5.859374869032763e-05,0.020610351115465164,nan,nan,-0.5206103511154652,nan,nan,nan,nan,nan,nan,-0.0034285883884876966,-0.0001950287405634299,0.0016457652673125267,nan,nan,nan,-0.0006817102548666298,0.4,0.0,0.3580915526673198,0.0,-3.140509843826294,nan,nan,0
1780808500.1516178,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0005078124813735485,5.859374869032763e-05,0.020610351115465164,nan,nan,-0.5206103511154652,nan,nan,nan,nan,nan,nan,-0.0034285883884876966,-0.0001950287405634299,0.0016457652673125267,nan,nan,nan,-0.0007164367125369608,0.4,0.0,0.3580915526673198,0.0,-3.1405484676361084,nan,nan,0
1780808500.1619697,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0007421874906867743,5.859374869032763e-05,0.020390624180436134,nan,nan,-0.5203906241804361,nan,nan,nan,nan,nan,nan,-0.03332354873418808,-0.00013531626609619707,-0.03802269324660301,nan,nan,nan,-0.0006503056501969695,0.4,0.0,0.35805859362706544,0.0,-3.140526294708252,nan,nan,0
1780808500.1730287,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0016406249487772584,5.859374869032763e-05,0.019326170906424522,nan,nan,-0.5193261709064245,nan,nan,nan,nan,nan,nan,-0.06471226364374161,-0.0005803244421258569,-0.07662592083215714,nan,nan,nan,-0.0006497621652670205,0.4,0.0,0.3578989256359637,0.0,-3.1404783725738525,nan,nan,0
1780808500.1838493,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0016406249487772584,5.859374869032763e-05,0.019326170906424522,nan,nan,-0.5193261709064245,nan,nan,nan,nan,nan,nan,-0.06471226364374161,-0.0005803244421258569,-0.07662592083215714,nan,nan,nan,-0.0006380480481311679,0.4,0.0,0.3578989256359637,0.0,-3.1404666900634766,nan,nan,0
1780808500.1941807,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0022265624720603228,5.859374869032763e-05,0.01865234412252903,nan,nan,-0.518652344122529,nan,nan,nan,nan,nan,nan,-0.08549988269805908,-0.0005007335566915572,-0.09663712233304977,nan,nan,nan,-0.0003524102794472128,0.4,0.0,0.3577978516183794,0.0,-3.1404595375061035,nan,nan,0
1780808500.2050202,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.004999999888241291,2.9296874345163815e-05,0.015913086012005806,nan,nan,-0.5159130860120058,nan,nan,nan,nan,nan,nan,-0.157669335603714,-0.0008973056101240218,-0.14914977550506592,nan,nan,nan,-0.00034836650593206286,0.4,0.0,0.3573869629018009,0.0,-3.140471935272217,nan,nan,0
1780808500.2153995,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.004999999888241291,2.9296874345163815e-05,0.015913086012005806,nan,nan,-0.5159130860120058,nan,nan,nan,nan,nan,nan,-0.157669335603714,-0.0008973056101240218,-0.14914977550506592,nan,nan,nan,-0.00033124390756711364,0.4,0.0,0.3573869629018009,0.0,-3.140474319458008,nan,nan,0
1780808500.2259564,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.007656249683350325,9.765624781721272e-06,0.013349609449505806,nan,nan,-0.5133496094495058,nan,nan,nan,nan,nan,nan,-0.20434939861297607,-0.0008773296722210944,-0.19716006517410278,nan,nan,nan,-0.00031928918906487525,0.4,0.0,0.3570024414174259,0.0,-3.1404755115509033,nan,nan,0
1780808500.2366016,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.009218749590218067,0.0,0.011791992001235485,nan,nan,-0.5117919920012355,nan,nan,nan,nan,nan,nan,-0.246877059340477,-0.0008589588687755167,-0.24961133301258087,nan,nan,nan,-0.00030963655444793403,0.4,0.0,0.35676879880018536,0.0,-3.1404764652252197,nan,nan,0
1780808500.2473438,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.012304686941206455,-1.9531249563442543e-05,0.008603515103459358,nan,nan,-0.5086035151034594,nan,nan,nan,nan,nan,nan,-0.2662447392940521,-0.0008506164303980768,-0.27595365047454834,nan,nan,nan,-0.0002929778129328042,0.4,0.0,0.3562905272655189,0.0,-3.1404776573181152,nan,nan,0
1780808500.2577438,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.016445312649011612,-3.9062499126885086e-05,0.004106445237994194,nan,nan,-0.5041064452379942,nan,nan,nan,nan,nan,nan,-0.30951762199401855,-0.0008317996980622411,-0.3400064706802368,nan,nan,nan,-0.00026934026391245425,0.4,0.0,0.3556159667856992,0.0,-3.1404778957366943,nan,nan,0
1780808500.2683308,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.016445312649011612,-3.9062499126885086e-05,0.004106445237994194,nan,nan,-0.5041064452379942,nan,nan,nan,nan,nan,nan,-0.30951762199401855,-0.0008317996980622411,-0.3400064706802368,nan,nan,nan,-0.0002559500571805984,0.391872376203537,0.0,0.3556159667856992,0.0,-3.1404781341552734,nan,nan,0
1780808500.2787468,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.02324218675494194,-6.83593752910383e-05,-0.0037890623789280653,nan,nan,-0.49621093762107193,nan,nan,nan,nan,nan,nan,-0.36670294404029846,-0.0008057228405959904,-0.43595483899116516,nan,nan,nan,-0.00021866288443561643,0.351500004529953,0.0,0.3544316406431608,0.0,-3.140479326248169,nan,nan,0
1780808500.2892118,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.025937499478459358,-7.812499825377017e-05,-0.0070605468936264515,nan,nan,-0.49293945310637355,nan,nan,nan,nan,nan,nan,-0.3857792913913727,-0.000796619919128716,-0.47106701135635376,nan,nan,nan,-0.00020649511134251952,0.33705708384513855,0.0,0.35394091796595606,0.0,-3.1404800415039062,nan,nan,0
1780808500.2999356,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.028749998658895493,-8.789062121650204e-05,-0.010576171800494194,nan,nan,-0.4894238281995058,nan,nan,nan,nan,nan,nan,-0.40415021777153015,-0.0007876672316342592,-0.5065794587135315,nan,nan,nan,-0.00019528844859451056,0.3232981860637665,0.0,0.3534135742299259,0.0,-3.1404802799224854,nan,nan,0
