sim_time_ns,tvec_x,tvec_y,tvec_z,rvec_x,rvec_y,rvec_z,corner_tl_x,corner_tl_y,corner_tr_x,corner_tr_y,corner_br_x,corner_br_y,corner_bl_x,corner_bl_y,roll,pitch,yaw,est_x,est_y,est_z,drone_x,drone_y,drone_z,matched_gate_id,mav_x,mav_y,mav_z,error_x,error_y,error_z,error_mag
1781570398763257400,0.652587221406579,8.01474989418615,23.44503545254142,-0.531768065128741,-0.12848714140043305,0.055475049843177686,312.39788818359375,269.9638366699219,345.5364990234375,271.13616943359375,348.26348876953125,310.3910827636719,308.9638366699219,308.30450439453125,7.094162720022723e-05,0.043118711560964584,-3.1404049396514893,-24.800987102092236,-0.6819189282265934,-2.4560881302181365,-0.1265234351158142,5.859374869032763e-05,-0.21164549887180328,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.5030191913256346,-0.2820165844765934,-0.9641301095906378,1.8078016792868248
1781570398763257400,0.652587221406579,8.01474989418615,23.44503545254142,-0.531768065128741,-0.12848714140043305,0.055475049843177686,312.39788818359375,269.9638366699219,345.5364990234375,271.13616943359375,348.26348876953125,310.3910827636719,308.9638366699219,308.30450439453125,6.35422911727801e-05,0.03594040870666504,-3.1404054164886475,-24.833650178778772,-0.6819168135436416,-2.318895533341253,-0.1437109410762787,5.859374869032763e-05,-0.25163084268569946,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.5356822680121702,-0.28201446979364164,-0.8269375127137542,1.7668270541830635
1781570398798380900,0.5261026499528322,8.339943172162851,22.71184146058165,-0.454836940779459,0.3938070089531789,-0.040975221783242324,311.3615417480469,277.9363098144531,345.56695556640625,277.4967041015625,345.71392822265625,318.9822998046875,308.4789123535156,317.7384338378906,5.986664109514095e-05,0.03255605697631836,-3.1404054164886475,-24.31145282515232,-0.5547571250423194,-1.6780077532367201,-0.15757812559604645,5.859374869032763e-05,-0.28456053137779236,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.0134849143857174,-0.15485478129231944,-0.18604973260922142,1.0419914481321235
1781570398798380900,0.5261026499528322,8.339943172162851,22.71184146058165,-0.454836940779459,0.3938070089531789,-0.040975221783242324,311.3615417480469,277.9363098144531,345.56695556640625,277.4967041015625,345.71392822265625,318.9822998046875,308.4789123535156,317.7384338378906,5.6597993534523994e-05,0.02963089756667614,-3.1404058933258057,-24.31983979984068,-0.5547483398253977,-1.617880030732566,-0.1619921773672104,5.859374869032763e-05,-0.29509276151657104,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.0218718890740774,-0.15484599607539773,-0.12592201010506732,1.041180000196559
1781570398798380900,0.5261026499528322,8.339943172162851,22.71184146058165,-0.454836940779459,0.3938070089531789,-0.040975221783242324,311.3615417480469,277.9363098144531,345.56695556640625,277.4967041015625,345.71392822265625,318.9822998046875,308.4789123535156,317.7384338378906,5.5004406021907926e-05,0.028240082785487175,-3.1404058933258057,-24.326070228526383,-0.5547495289424947,-1.5948851009069103,-0.16640624403953552,5.859374869032763e-05,-0.3056982457637787,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.0281023177597817,-0.15484718519249474,-0.10292708027941155,1.0447803646699714
1781570398834745300,0.7116879197070743,9.267810547562219,24.743539472614064,-0.5455925855028931,-0.22835957594266634,0.07249870185871536,313.0593566894531,281.146728515625,344.8019104003906,282.5008239746094,347.0364074707031,320.0738525390625,311.1977844238281,317.7732849121094,5.200116356718354e-05,0.025684593245387077,-3.1404061317443848,-26.57070067165383,-0.7429742076589674,-1.4969380635234382,-0.1752343773841858,5.859374869032763e-05,-0.3269726634025574,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-3.27273276088723,-0.3430718639089674,-0.004980042895939452,3.2906690548910826
1781570398834745300,0.7116879197070743,9.267810547562219,24.743539472614064,-0.5455925855028931,-0.22835957594266634,0.07249870185871536,313.0593566894531,281.146728515625,344.8019104003906,282.5008239746094,347.0364074707031,320.0738525390625,311.1977844238281,317.7732849121094,4.911122960038483e-05,0.023297308012843132,-3.1404061317443848,-26.58232468918319,-0.7429760114442305,-1.455557019504774,-0.1841406226158142,5.859374869032763e-05,-0.3486084043979645,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-3.284356778416587,-0.34307366769423053,0.03640100112272471,3.3024269896969547
1781570398869025700,0.7003534239012661,9.00745132823029,23.183751546948802,-0.5548221478312647,0.1264045956215808,0.017540172909313954,313.6861267089844,284.6801452636719,346.69891357421875,285.14923095703125,349.64947509765625,326.31451416015625,309.07763671875,323.5865478515625,4.5491993660107255e-05,0.02042376808822155,-3.1404061317443848,-25.050909590828063,-0.7298022309507821,-1.0269595417011206,-0.1886328011751175,5.859374869032763e-05,-0.3594970703125,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.7529416800614612,-0.3298998872007821,0.46499847892637813,1.8433290684724832
1781570398869025700,0.7003534239012661,9.00745132823029,23.183751546948802,-0.5548221478312647,0.1264045956215808,0.017540172909313954,313.6861267089844,284.6801452636719,346.69891357421875,285.14923095703125,349.64947509765625,326.31451416015625,309.07763671875,323.5865478515625,4.4204516598256305e-05,0.019434569403529167,-3.140406370162964,-25.063393783170746,-0.729796866687555,-1.0313548052791286,-0.2004687488079071,5.859374869032763e-05,-0.3884863257408142,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.765425872404144,-0.32989452293755495,0.4606032153483701,1.8541073941946802
1781570398869025700,0.7003534239012661,9.00745132823029,23.183751546948802,-0.5548221478312647,0.1264045956215808,0.017540172909313954,313.6861267089844,284.6801452636719,346.69891357421875,285.14923095703125,349.64947509765625,326.31451416015625,309.07763671875,323.5865478515625,4.293631354812533e-05,0.01847648434340954,-3.140406370162964,-25.068490456163175,-0.7297973814334632,-1.0185640488763554,-0.2049609273672104,5.859374869032763e-05,-0.39951658248901367,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.7705225453965738,-0.3298950376834632,0.4733939717511433,1.8621714937502558
