frame_id,sim_time_ns,drone_x,drone_y,drone_z,roll,pitch,yaw
31,1781570394366916100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
37,1781570394567955800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
44,1781570394800873400,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
51,1781570395034510500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
58,1781570395266339700,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
64,1781570395467826700,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
71,1781570395700817100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
78,1781570395933160300,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
84,1781570396134253100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
91,1781570396367565600,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
98,1781570396599819800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
104,1781570396799851400,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
111,1781570397034009600,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
118,1781570397267174600,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
125,1781570397500707700,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
132,1781570397734262700,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
139,1781570397962768200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
145,1781570398166087000,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
151,1781570398367583800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616
157,1781570398567598600,-0.02695312350988388,5.859374869032763e-05,-0.015395507216453552,0.0001455609017284587,0.1439812034368515,-3.1403934955596924
164,1781570398798380900,-0.15757812559604645,5.859374869032763e-05,-0.28456053137779236,5.986664109514095e-05,0.03255605697631836,-3.1404054164886475
170,1781570399000846900,-0.2892187535762787,9.765624781721272e-06,-0.6002148389816284,0.0009331594337709248,0.014891385100781918,-3.1212494373321533
