sim_time_ns,drone_x,drone_y,drone_z,roll,pitch,yaw,detect_result,n_contours,largest_area,largest_aspect,largest_passed,n_candidates,best_area,best_aspect,best_hull_pts,best_poly_pts,four_corner_eps,n_clipped_corners
1781570393767345000,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616,,,,,,,,,,,,
1781570393767345000,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616,,,,,,,,,,,,
1781570394366916100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616,,,,,,,,,,,,
1781570394366916100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616,,,,,,,,,,,,
1781570394401319500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616,,,,,,,,,,,,
1781570394401319500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616,,,,,,,,,,,,
1781570394401319500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616,,,,,,,,,,,,
1781570394401319500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616,,,,,,,,,,,,
1781570394433118500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616,,,,,,,,,,,,
1781570394433118500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616,,,,,,,,,,,,
1781570394462676100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616,,,,,,,,,,,,
1781570394462676100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00026538388920016587,0.3106794059276581,-3.140519857406616,,,,,,,,,,,,
