time_s,state,target_mode,waypoint_idx,path_idx,target_x,target_y,target_z,pos_x,pos_y,pos_z,error_x,error_y,error_z,horiz_dist,gate_dist,speed_cap,desired_vx,desired_vy,desired_vz,actual_vx,actual_vy,actual_vz,vel_error_fwd,vel_error_right,vel_error_z,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust,z_integral,yaw,target_yaw,yaw_err,saturated
1780804455.0999086,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,-0.5205468740314245,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,-0.0005274247960187495,0.6,0.0,0.3580820311047137,0.0,-3.1405112743377686,nan,nan,0
1780804455.1110404,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,-0.5205468740314245,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,-0.0005274247960187495,0.6,0.0,0.3580820311047137,0.0,-3.1405112743377686,nan,nan,0
1780804455.1214552,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,-0.5205468740314245,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,-0.0005274247960187495,0.6,0.0,0.3580820311047137,0.0,-3.1405112743377686,nan,nan,0
1780804455.1321673,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0005859374650754035,5.859374869032763e-05,0.020253906026482582,nan,nan,-0.5202539060264826,nan,nan,nan,nan,nan,nan,-0.01243438571691513,-0.00020516107906587422,-0.03572579100728035,nan,nan,nan,-0.0006816189270466566,0.6,0.0,0.3580380859039724,0.0,-3.1404480934143066,nan,nan,0
1780804455.1427362,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0005859374650754035,5.859374869032763e-05,0.020253906026482582,nan,nan,-0.5202539060264826,nan,nan,nan,nan,nan,nan,-0.01243438571691513,-0.00020516107906587422,-0.03572579100728035,nan,nan,nan,-0.0006444666651077569,0.6,0.0,0.3580380859039724,0.0,-3.1404778957366943,nan,nan,0
1780804455.1530545,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.0007421874906867743,5.859374869032763e-05,0.019785156473517418,nan,nan,-0.5197851564735174,nan,nan,nan,nan,nan,nan,-0.023768344894051552,-0.00041291749221272767,-0.06604737788438797,nan,nan,nan,-0.0006275076884776354,0.585928201675415,0.0,0.35796777347102765,0.0,-3.1404550075531006,nan,nan,0
1780804455.1639757,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.002343749860301614,-0.00010742187441792339,0.016279296949505806,nan,nan,-0.5162792969495058,nan,nan,nan,nan,nan,nan,-0.08748246729373932,-0.011941889300942421,-0.16919896006584167,nan,nan,nan,-0.00014368804113473743,0.5466477870941162,0.0,0.3574418945424259,0.0,-3.1404709815979004,nan,nan,0
1780804455.1742764,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.002343749860301614,-0.00010742187441792339,0.016279296949505806,nan,nan,-0.5162792969495058,nan,nan,nan,nan,nan,nan,-0.08748246729373932,-0.011941889300942421,-0.16919896006584167,nan,nan,nan,9.161274647340178e-05,0.5179964900016785,0.0,0.3574418945424259,0.0,-3.140472888946533,nan,nan,0
1780804455.184853,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.003085937350988388,-0.00019531248835846782,0.014980467967689037,nan,nan,-0.514980467967689,nan,nan,nan,nan,nan,nan,-0.10996659845113754,-0.011912582442164421,-0.18593791127204895,nan,nan,nan,1.8109494703821838e-05,0.4581465423107147,0.0,0.3572470701951534,0.0,-3.140455961227417,nan,nan,0
1780804455.1955562,TAKEOFF,,nan,nan,nan,nan,-0.5,-0.003984374925494194,-0.0002734375011641532,0.013554687611758709,nan,nan,-0.5135546876117587,nan,nan,nan,nan,nan,nan,-0.14757972955703735,-0.011867733672261238,-0.22116133570671082,nan,nan,nan,-8.818419883027673e-05,0.4180895984172821,0.0,0.35703320314176384,0.0,-3.1404480934143066,nan,nan,0
