wall_time_s,time_boot_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,active_gate
1781587881.4667048,15300,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00014404083776753396,-0.0001186614390462637,0.0001795673306332901,0.00025898402709833,0.00026246020570397377,0.3106938302516937,-3.1405158042907715,0
1781587881.4831367,15307,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,-0.00027918684645555913,-0.00022793537937104702,0.00032338142045773566,0.0004842265745496481,0.00026000451180152595,0.3106987178325653,-3.140512704849243,0
1781587881.4868503,15314,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002670641988515854,0.00026341332704760134,0.00015546321810688823,0.0004060525573847253,0.0002787041594274342,0.31069502234458923,-3.140432596206665,0
1781587881.4973922,15327,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00016733903612475842,-0.00014166193432174623,0.0001841974153649062,0.0002863549274485315,0.0002787041594274342,0.31069502234458923,-3.140432596206665,0
1781587881.5097773,15341,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.00022475756122730672,0.00027023907750844955,0.00010980128718074411,0.00036824101212115494,0.0002638507867231965,0.31068921089172363,-3.140505075454712,0
1781587881.5211017,15352,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.5307364,15366,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.5427048,15372,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.553928,15379,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.5625777,15392,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.5733056,15406,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.584932,15413,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.5944996,15426,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.6054173,15440,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.6167407,15447,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.6279156,15459,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.6405578,15473,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.650261,15480,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.661426,15493,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.6709187,15499,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.6811852,15513,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.6922188,15526,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.7035813,15532,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.7132983,15546,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.7244952,15546,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.7336257,15567,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.7434204,15573,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.7537644,15580,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.7650282,15593,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.7743006,15606,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.7855568,15613,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.795361,15625,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
1781587881.8110883,15640,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0,0.0,0.0002812002203427255,0.3106933534145355,-3.140425205230713,0
