sim_time_ns,tvec_x,tvec_y,tvec_z,rvec_x,rvec_y,rvec_z,corner_tl_x,corner_tl_y,corner_tr_x,corner_tr_y,corner_br_x,corner_br_y,corner_bl_x,corner_bl_y,roll,pitch,yaw,est_x,est_y,est_z,drone_x,drone_y,drone_z,matched_gate_id,mav_x,mav_y,mav_z,error_x,error_y,error_z,error_mag
1781587885744673800,0.4323389805626813,9.50185677685411,22.609738232098774,-0.802078166681718,-0.01848144550307195,0.03413625553232679,307.7702331542969,296.2251281738281,344.5679016113281,295.9184875488281,346.1311950683594,336.1903381347656,305.93603515625,332.9141845703125,5.1059880206594244e-05,0.11511193960905075,-3.1405012607574463,-24.455889532940592,-0.4596440138014296,-2.34435842420961,-0.0400390625,-0.0006835937383584678,-0.03609863296151161,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.1579216221739905,-0.05974167005142961,-0.8524004035821111,1.4390753970051484
1781587885744673800,0.4323389805626813,9.50185677685411,22.609738232098774,-0.802078166681718,-0.01848144550307195,0.03413625553232679,307.7702331542969,296.2251281738281,344.5679016113281,295.9184875488281,346.1311950683594,336.1903381347656,305.93603515625,332.9141845703125,3.580939301173203e-05,0.09772050380706787,-3.1405029296875,-24.507964139376636,-0.45982656533898214,-1.9465554820895346,-0.0556640625,-0.0008593749953433871,-0.06325194984674454,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.2099962286100343,-0.05992422158898214,-0.45459746146203583,1.293963151543072
1781587885776800900,0.2780819570148529,10.012966769719162,22.509124593215862,-0.8629881369300868,-0.012440832421746442,0.02626778421164444,306.01861572265625,304.6617431640625,341.901611328125,303.41058349609375,344.5267639160156,344.20587158203125,303.3070373535156,340.6232604980469,2.940404556284193e-05,0.08968781679868698,-3.1405029296875,-24.666052290615387,-0.30576521013171987,-1.2547305457300137,-0.05914062261581421,-0.0008984374580904841,-0.06962402164936066,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.368084379848785,0.09413713361828013,0.23722747489748497,1.3916873015007134
1781587885776800900,0.2780819570148529,10.012966769719162,22.509124593215862,-0.8629881369300868,-0.012440832421746442,0.02626778421164444,306.01861572265625,304.6617431640625,341.901611328125,303.41058349609375,344.5267639160156,344.20587158203125,303.3070373535156,340.6232604980469,2.65463677351363e-05,0.08600878715515137,-3.1405029296875,-24.673761339963164,-0.3058117676442582,-1.1708090077205475,-0.06265624612569809,-0.0009374999790452421,-0.07624023407697678,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-1.3757934291965626,0.09409057610574179,0.3211490129069512,1.4159086428239134
1781587885910272700,0.6323792362917544,7.64016178848084,22.352669823116976,-0.6537603592934056,-0.10857795135639979,0.03696979755776292,312.0623779296875,269.6185302734375,345.4082336425781,271.1339111328125,350.55828857421875,310.3095397949219,307.8232421875,309.2898254394531,-1.0652642004060908e-06,0.04591655358672142,-3.1405029296875,-23.64174864674778,-0.6595107955864272,-2.410845519475678,-0.12343749403953552,-0.001503906212747097,-0.20406249165534973,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-0.3437807359811771,-0.2596084518364272,-0.9188874988481794,1.014857614759888
1781587885910272700,0.6323792362917544,7.64016178848084,22.352669823116976,-0.6537603592934056,-0.10857795135639979,0.03696979755776292,312.0623779296875,269.6185302734375,345.4082336425781,271.1339111328125,350.55828857421875,310.3095397949219,307.8232421875,309.2898254394531,-4.26106043960317e-06,0.040224310010671616,-3.1405029296875,-23.666546200302847,-0.6596083644524869,-2.305842808426928,-0.13605467975139618,-0.0015917968703433871,-0.2329687476158142,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-0.36857828953624505,-0.25970602070248694,-0.8138847877994291,0.9304330284968964
1781587885944649600,0.6443077337697217,8.104493521037115,22.645280258044426,-0.5339233911587712,0.2839704419999263,-0.02544242002988372,312.80401611328125,274.94183349609375,347.1783447265625,274.98809814453125,348.5269775390625,315.29852294921875,308.9951477050781,315.28350830078125,-5.326320660969941e-06,0.03839468955993652,-3.1405029296875,-24.12968781886227,-0.672066707561661,-1.9660518403247165,-0.1403515636920929,-0.0016210937174037099,-0.24299804866313934,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-0.8317199080956676,-0.272164363811661,-0.47409381969721776,0.9952870924144299
1781587885944649600,0.6443077337697217,8.104493521037115,22.645280258044426,-0.5339233911587712,0.2839704419999263,-0.02544242002988372,312.80401611328125,274.94183349609375,347.1783447265625,274.98809814453125,348.5269775390625,315.29852294921875,308.9951477050781,315.28350830078125,-5.858953045390081e-06,0.036595940589904785,-3.1405029296875,-24.137084274528373,-0.672098912931186,-1.9330438204259113,-0.1446875035762787,-0.0016503905644640326,-0.2531445324420929,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-0.8391163637617716,-0.27219656918118595,-0.44108579979841256,0.9862879533840972
1781587885944649600,0.6443077337697217,8.104493521037115,22.645280258044426,-0.5339233911587712,0.2839704419999263,-0.02544242002988372,312.80401611328125,274.94183349609375,347.1783447265625,274.98809814453125,348.5269775390625,315.29852294921875,308.9951477050781,315.28350830078125,-7.989478945091832e-06,0.032204385846853256,-3.1405029296875,-24.155753637241972,-0.6721928843072251,-1.8548985749264906,-0.15621092915534973,-0.0017382812220603228,-0.28038084506988525,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-0.8577857264753703,-0.2722905405572251,-0.36294055429899186,0.9703939081510581
1781587885944649600,0.6443077337697217,8.104493521037115,22.645280258044426,-0.5339233911587712,0.2839704419999263,-0.02544242002988372,312.80401611328125,274.94183349609375,347.1783447265625,274.98809814453125,348.5269775390625,315.29852294921875,308.9951477050781,315.28350830078125,-8.522113603248727e-06,0.0307008009403944,-3.1405029296875,-24.16250798315842,-0.6722243048147338,-1.8293087713183613,-0.16062499582767487,-0.0017675780691206455,-0.29087889194488525,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-0.8645400723918186,-0.27232196106473383,-0.3373507506908626,0.9671578548722447
1781587885976874400,0.6677131511726019,8.863675558207136,23.609548582768593,-0.34675853460580025,0.3693311176233945,-0.028175075911460006,313.4551696777344,280.4506530761719,346.0743713378906,281.2809753417969,347.4698181152344,321.55242919921875,310.55364990234375,318.8486328125,-9.587379281583708e-06,0.029281852766871452,-3.1405029296875,-25.35485151462226,-0.6969560596112753,-1.4895137843620043,-0.1650390625,-0.0017968749161809683,-0.3014599680900574,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-2.0568836038556597,-0.29705371586127527,0.0024442362654943928,2.0782244932172653
1781587885976874400,0.6677131511726019,8.863675558207136,23.609548582768593,-0.34675853460580025,0.3693311176233945,-0.028175075911460006,313.4551696777344,280.4506530761719,346.0743713378906,281.2809753417969,347.4698181152344,321.55242919921875,310.55364990234375,318.8486328125,-1.065264041244518e-05,0.025654077529907227,-3.1405029296875,-25.366925396774747,-0.6970186900632378,-1.4171836955679882,-0.17296874523162842,-0.0018554687267169356,-0.3205224573612213,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-2.068957486008145,-0.2971163463132378,0.07477432505951054,2.0915196393636317
1781587885976874400,0.6677131511726019,8.863675558207136,23.609548582768593,-0.34675853460580025,0.3693311176233945,-0.028175075911460006,313.4551696777344,280.4506530761719,346.0743713378906,281.2809753417969,347.4698181152344,321.55242919921875,310.55364990234375,318.8486328125,-1.1185275070602074e-05,0.024442432448267937,-3.1405029296875,-25.377180973550008,-0.6970784718814367,-1.408282186010566,-0.1819140613079071,-0.0019140624208375812,-0.34214842319488525,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-2.0792130627834062,-0.2971761281314367,0.08367583461693262,2.1020091000942847
1781587885976874400,0.6677131511726019,8.863675558207136,23.609548582768593,-0.34675853460580025,0.3693311176233945,-0.028175075911460006,313.4551696777344,280.4506530761719,346.0743713378906,281.2809753417969,347.4698181152344,321.55242919921875,310.55364990234375,318.8486328125,-1.1717906090780161e-05,0.023259997367858887,-3.1405029296875,-25.382916163096255,-0.6971088836867907,-1.3893924863401859,-0.1864062398672104,-0.0019433593843132257,-0.3530517518520355,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-2.084948252329653,-0.2972065399367907,0.10256553428731285,2.1085209581830853
1781587886010067500,0.5898898289688308,8.346570494674443,21.614119603228133,-0.48367943531247637,0.3157880383744245,-0.015546439546724907,312.0392150878906,282.81207275390625,347.61083984375,282.7281188964844,349.09027099609375,327.0411071777344,307.5019836425781,324.21453857421875,-1.2250540748937055e-05,0.02017819695174694,-3.1405029296875,-23.354115171989395,-0.617127247763722,-1.0366242927697829,-0.19457030296325684,-0.0020019530784338713,-0.37293943762779236,0,-23.2979679107666,-0.39990234375,-1.4919580206274987,-0.05614726122279379,-0.21722490401372196,0.45533372785771586,0.5076100645095563
