frame_id,sim_time_ns,drone_x,drone_y,drone_z,roll,pitch,yaw
35,1781587882043349300,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
41,1781587882243513800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
47,1781587882444640400,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
54,1781587882677908200,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
61,1781587882911100000,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
68,1781587883139188900,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
74,1781587883343543000,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
80,1781587883546350500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
87,1781587883776718800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
94,1781587884009838700,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
101,1781587884243933700,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
107,1781587884445357800,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
114,1781587884676783500,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
120,1781587884877990100,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
127,1781587885111107700,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
134,1781587885342337300,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0002812002203427255,0.3106933534145355,-3.140425205230713
