time_s,state,target_mode,waypoint_idx,path_idx,target_x,target_y,target_z,pos_x,pos_y,pos_z,error_x,error_y,error_z,horiz_dist,gate_dist,speed_cap,desired_vx,desired_vy,desired_vz,actual_vx,actual_vy,actual_vz,vel_error_fwd,vel_error_right,vel_error_z,desired_pitch,desired_roll,actual_pitch,actual_roll,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust,z_integral,yaw,target_yaw,yaw_err,saturated
1781587882.5626466,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.5750816,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.5856817,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.59627,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.60657,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.6171067,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.6280324,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.6391,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.6493344,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.6595213,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.6710901,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.6826138,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.6928563,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
1781587882.703306,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.3106933534145355,0.0002812002203427255,0.0,0.0,0.0,0.0,0.0,-3.140425205230713,nan,nan,0
